author1,author2,first_year,weight
L. K. Hadjiivanov,O. V. Ogievetsky,2000,1
L. K. Hadjiivanov,P. Furlan,1999,3
L. K. Hadjiivanov,P. N. Pyatov,1999,2
L. K. Hadjiivanov,Ya. S. Stanev,2000,1
L. K. Hoevenaars,P. H. M. Kersten,2000,1
L. K. Hoevenaars,R. Martini,2000,2
L. Koziel,M. Khlopov,2000,1
L. Koziel,S. Rubin,2000,1
L. L. Jenkovszky,V. N. Shadura,1995,1
L. L. Salcedo,M. J. De La Plata,1996,1
L. Lapointe,P. Desrosiers,2001,4
L. Lapointe,P. Mathieu,2001,5
L. Leal,P. J. Ariasa,1995,1
L. Losano,R. F. Ribeiro,2002,1
L. Losano,W. Freire,2002,1
L. Lukaszuk,R. Kretschmer,1994,2
L. Lukaszuk,Si 94-15,1994,1
L. Lusanna,M. Materassi,1999,1
L. Lusanna,M. Pauri,2001,2
L. Lusanna,P. Valtancoli,1997,1
L. M. Bernardo,N. Sochen,1996,1
L. M. C. S. Rodrigues,M. R-Monteiro,1994,2
L. M. C. S. Rodrigues,S. Sciuto,1994,2
L. M. Kruczenski,N. N. Scoccola,1994,1
L. M. Morato,L. Viola,1998,1
L. Magnea,M. Caselle,1993,2
L. Magnea,P. Di Vecchia,1995,3
L. Magnea,R. Marotta,1996,2
L. Magnea,R. Marotta.,1995,1
L. Magnea,R. Russo,1996,2
L. Magnea,S. Panzeri,1993,2
L. Maiani,M. Testa,1997,1
L. Mannelli,T. Banks,2002,1
L. Marinatto,S. Ansoldi,2000,1
L. Martina,O. K. Pashaev,1993,6
L. Martina,P. A. Horvathy,2002,2
L. Martina,P. C. Stichel,2003,1
L. Martucci,S. Cacciatori,2002,3
L. Martucci,S. L. Cacciatori,2002,1
L. Martucci,W. A. Sabra,2002,1
L. Masperi,R. Fiore,1993,1
L. Mcallister,S. Kachru,2002,1
L. Mersini,M. Bastero-Gil,2002,2
L. Mesref,T. Leonhardt,2001,1
L. Mesref,W. Ruehl,2000,2
L. Mesref,W. Ruhl,2001,2
L. Molinari,S. Stramaglia,1994,1
L. N. Epele,M. Marucho,2002,1
L. N. Granda,S. D. Odintsov,1996,4
L. N. Lipatov,L. Szymanowski,1994,2
L. N. Lipatov,R. Kirschner,1994,2
L. O. Raifeartaigh,V. V. Sreedhar,1998,1
L. Oraifeartaigh,M. Magro,1996,2
L. Oraifeartaigh,O. Schnetz,1996,1
L. Oraifeartaigh,P. Ruelle,1992,2
L. Oraifeartaigh,R. D. Sorkin,1992,1
L. Oraifeartaigh,R. Flume,1996,2
L. Oraifeartaigh,S. Sen,1992,1
L. Oraifeartaigh,S. Sen R. D. Sorkin,1995,1
L. Oraifeartaigh,S. Wolf,2000,1
L. Oraifeartaigh,V. V. Sreedhar,1997,6
L. Oraifeartaigh,W. D. Mcglinn,1992,2
L. P. Colatto,M. A. De Andrade,1995,4
L. P. Colatto,M. Hott,2002,1
L. P. Colatto,O. M. Del Cima,1995,3
L. P. Colatto,O. Piguet,1997,1
L. P. Colatto,Winder A. Moura-Melo,2002,1
L. P. Horwitz,M. C. Land,1993,3
L. P. Horwitz,N. Shnerb,1993,1
L. P. Horwitz,Oskar Pelc,1996,2
L. P. Horwitz,S. Tasaki,1993,1
L. P. Horwitz,Stephen L. Adler,1996,3
L. P. Horwitz,W. C. Schieve,1995,3
L. P. Horwitz,Y. Strauss,1997,2
L. P. Singh,Rajsekhar Bhattacharyya,2002,1
L. Palla,M. Kormos,2002,1
L. Palla,N. Mohammedi,1997,2
L. Palla,P. A. Horvathy,1994,4
L. Palla,P. Forgacs,1993,7
L. Palla,R. L. Karp,1996,1
L. Palla,Z. Bajnok,1992,9
L. Palla,Z. Horvath,1993,5
L. Paniak,P. Sodano,1997,1
L. Parkes,P. Candelas,1993,1
L. Perivolaropoulos,M. Axenides,2000,3
L. Pilo,M. Mintchev,1999,1
L. Pilo,R. Rattazzi,2000,1
L. Popp,M. Ertl,2002,1
L. Popp,M. Schweda,2000,11
L. Popp,M. Wickenhauser,2002,2
L. Popp,R. Wulkenhaar,2000,8
L. Popp,T. Pisar,2000,1
L. Popp,V. Putz,2002,3
L. Popp,Z. Morsli,2002,1
L. R. Baboukhadia,N. A. Kiknadze,1997,1
L. R. Huiszoon,N. Sousa,1999,2
L. R. U. Manssur,M. A. Santos,2000,1
L. R. U. Manssur,M. S. Cunha,1998,2
L. R. Williamson,R. L. Jaffe,1999,1
L. Rana,S. James Gates Jr.,1994,2
L. Rana,W. D. Linch Iii,2001,1
L. Randall,R. Von Unge,1998,1
L. Randall,S. B. Giddings,2000,1
L. Randall,Y. Shirman,1998,1
L. Rastelli,S. D. Mathur,1999,1
L. Rosa,O. V. Manko,1993,1
L. Rosa,P. Vitale,1998,2
L. Rosa,V. I. Manko,1993,2
L. Rosa,V. V. Dodonov,1993,1
L. S. Boulton,M. P. Garcia Del Moral,2001,1
L. S. Petropoulos,M. E. Convery,1993,1
L. S. Petropoulos,M. G. Knepley,1993,1
L. S. Petropoulos,R. W. Brown,1993,1
L. S. Petropoulos,S. A. Hotes,1993,1
L. Salasnich,S. Graffi,1994,2
L. Salasnich,V. R. Manfredi,1994,3
L. Saliu,S. O. Saliu,2000,2
L. Schuelke,Z. B. Li,1994,1
L. Schulke,Z. B. Li,1993,1
L. Silvestrini,M. Serone,2001,1
L. Solombrino,R. A. Leo,1998,1
L. Solombrino,V. Grassi,1998,1
L. Sorbo,R. Soldati,1998,1
L. Sow Cire,T. T. Truong,1995,1
L. Sriramkumar,R. Mukund,1997,1
L. Sriramkumar,T. Padmanabhan,1996,2
L. Stodolsky,Pierre Van Baal,2002,1
L. Stodolsky,V. I. Zakharov,2002,1
L. Susskind,L. Thorlacius,1992,7
L. Susskind,N. Seiberg,1997,3
L. Susskind,N. Toumbas,2000,4
L. Susskind,S. H. Shenker,1996,1
L. Susskind,T. Banks,1995,6
L. Susskind,V. Hubeny,2000,1
L. Susskind,W. Fischler,1996,6
L. Szymanowski,R. Kirschner,1994,3
L. T. Kelleyane,O. F. Dayi,2002,1
L. Tataru,M. Schweda,1994,2
L. Tataru,O. Moritsch,1994,2
L. Tataru,P. A. Blaga,1994,1
L. Tataru,Paul A. Blaga,1995,1
L. Tataru,S. P. Sorella,1993,1
L. Tataru,T. Sommer,1994,2
L. Tedesco,P. Cea,1994,2
L. Thorlacius,S. Ramgoolam,1996,1
L. Tomio,S. K. Adhikari,1997,1
L. Tomio,T. Frederico,1997,1
L. V. Avdeev,M. V. Chizhov,1993,2
L. V. Avdeev,M. Yu. Kalmykov,1994,2
L. V. Belvedere,N. A. Lemos,1995,4
L. V. Belvedere,R. L. P. G. Amaral,1995,4
L. V. Belvedere,R. L. P. G. Do Amaral,1998,2
L. Vaidman,S. Coleman,1993,1
L. Vaidman,S. Nussinov,1993,1
L. Vaidman,S. Popescu,1993,2
L. Vaidman,Y. Aharonov,1993,2
L. Vanzo,M. Caldarelli,2000,2
L. Vanzo,S. Zerbini,1995,5
L. Vergara,S. Lepe,2003,1
L. Von Smekal,R. Alkofer,2003,1
L. Wenham,R. Mohayaee,1995,1
L. Y. Hu,L. Z. Hu,2000,1
L. Zhao,M. Mintchev,1996,1
L. Zhao,P. Wang,2001,1
L. Zhao,X. M. Ding,1997,2
Lambodar P. Singh,Swapna Mahapatra,1995,1
Lando Caiani,Lapo Casetti,1997,1
Lando Caiani,Marco Pettini,1997,1
Lando Caiani,Raoul Gatto,1997,1
Lapo Casetti,Marco Pettini,1997,1
Lapo Casetti,Michele Modugno,1997,1
Lapo Casetti,Raoul Gatto,1997,2
Larisa Jonke,Marijan Milekovic,2001,1
Larisa Jonke,Stjepan Meljanac,2001,6
Larisa Jonke,Velimir Bardek,1998,2
Lars Brink,Martin Cederwall,1993,1
Lars Brink,Mikhail A. Vasiliev,1993,1
Lars Brink,Mikhail Vasiliev,1995,1
Lars Brink,Niclas Wyllard,1997,1
Lars Brink,P. Ramond,1999,1
Lars Brink,Pierre Ramond,2002,1
Lars Brink,Xiaozhen Xiong,2002,1
Lars Goerlich,Ralph Blumenhagen,1998,8
Lars Goerlich,Tassilo Ott,2002,1
Lars Kjaergaard,Paul Mansfield,1999,2
Larus Thorlacius,Leonard Susskind,1992,2
Larus Thorlacius,Paul Shocklee,2001,1
Larus Thorlacius,Peter Austing,2002,1
Larus Thorlacius,Sangmin Lee,1997,2
Larus Thorlacius,Thordur Jonsson,2002,1
Laszlo Palla,Robert L. Karp,2000,1
Laszlo Palla,Zalan Horvath,2000,1
Laur Jarv,Lisa M. Dyson,2001,1
Laura Andrianopoli,Leonardo Gualtieri,2000,1
Laura Andrianopoli,Martijn Derix,1999,1
Laura Andrianopoli,Pietro Fre,2000,1
Laura Andrianopoli,Riccardo Dauria,2001,2
Laura Andrianopoli,Sergio Ferrara,1998,3
Laura Andrianopoli,Silvia Vaula`,2001,1
Laura Mersini,Mar Bastero-Gil,2001,1
Laura Mersini,Paul H. Frampton,2001,1
Laura Mersini,Roberto Casadio,2002,1
Laura Mersini,Sean M. Carroll,2001,1
Laura Pomerance,Mark G. Jackson,2002,1
Laura Pomerance,Sharad Shrivastava,2002,1
Laura Tamassia,Silvia Penati,2001,1
Laurence G. Yaffe,Pavel Kovtun,2003,1
Laurent Baulieu,Marc Bellon,2001,3
Laurent Baulieu,Martin Schaden,1996,2
Laurent Baulieu,Michael B. Green,1996,2
Laurent Baulieu,Nikita Nekrasov,1999,2
Laurent Baulieu,Nobuyoshi Ohta,1996,1
Laurent Baulieu,Peter West,1998,1
Laurent Baulieu,Romain Attal,1994,1
Laurent Houart,Paul Windey,1995,3
Laurent Houart,Yolanda Lozano,1999,4
Laurent Nottale,Marie-Noelle Celerier,2001,2
Lawrence J. Hall,Riccardo Barbieri,2001,1
Lawrence J. Hall,Steven J. Oliver,2003,1
Lawrence J. Hall,Takemichi Okui,2003,1
Lawrence J. Hall,Yasunori Nomura,2001,3
Lay Nam Chang,Naotoshi Okamura,2001,4
Lay Nam Chang,Saifuddin Rayyan,2002,2
Lay Nam Chang,Sandor Benczik,2002,2
Lay Nam Chang,Tatsu Takeuchi,2001,4
Lee Brekke,Michael J. Dugan,1994,1
Lee Brekke,Shane J. Hughes,1993,1
Lee Brekke,Sterrett J. Collins,1997,1
Lee Brekke,Tom D. Imbo,1992,4
Lee Smolin,Matthias Arnsdorf,2001,1
Lee Smolin,Stephon Alexander,2001,1
Lee Smolin,Stuart Kauffman,1998,1
Lee Smolin,Yi Ling,1999,4
Leith Cooper,Richard J. Szabo,1997,1
Leon Takhtajan,Moshe Flato,1996,1
Leon Takhtajan,Rupak Chatterjee,1995,1
Leonard Parker,Sukanta Bose,1995,2
Leonard Parker,Yoav Peleg,1995,2
Leonard Susskind,Lisa Dyson,2002,2
Leonard Susskind,Lubos Motl,1997,1
Leonard Susskind,Matthew Kleban,2002,3
Leonard Susskind,Naureen Goheer,2002,1
Leonard Susskind,Nemanja Kaloper,2000,3
Leonard Susskind,Nicolaos Toumbas,1999,5
Leonard Susskind,Renata Kallosh,1995,1
Leonard Susskind,Savdeep Sethi,1997,1
Leonard Susskind,Simeon Hellerman,2001,2
Leonard Susskind,Stephen Shenker,2002,1
Leonardo Castellani,Marco A. R-Monteiro,1993,1
Leonardo Castellani,Paolo Aschieri,1992,2
Leonardo Gualtieri,Marc Henneaux,2000,2
Leonardo Gualtieri,Nicolas Boulanger,2000,3
Leonardo Gualtieri,Piet Termonia,1999,2
Leonardo Gualtieri,Pietro Fre,1999,3
Leonardo Gualtieri,Pietro Fre`,1999,1
Leonardo Gualtieri,Thibault Damour,2000,2
Leonardo Modesto,Pietro Fr`E,2002,1
Leonardo Modesto,Pietro Fre,2002,1
Leonardo Patino,Octavio Obregon,2003,1
Leonardo Rastelli,Mark Van Raamsdonk,2000,1
Leonardo Rastelli,Nissan Itzhaki,2003,1
Leonardo Rastelli,Samir D. Mathur,1998,5
Leonardo Setaro,Rodolfo Gambini,1993,1
Leopoldo A. Pando Zayas,Martin B. Einhorn,2000,1
Leopoldo A. Pando Zayas,Matthew J. Strassler,2002,1
Leopoldo A. Pando Zayas,Mikhail Z. Iofa,1997,4
Leopoldo Milano,Luciano Di Fiore,2003,1
Leopoldo Milano,Luigi Rosa,2003,1
Leping Han,Marco Falcioni,1993,1
Leping Han,Mark Bowick,1992,2
Leping Han,Paul Coddington,1992,2
Leszek Hadasz,Pawel Wegrzyn,1994,1
Leszek Hadasz,Tomasz Rog,1996,1
Leszek Hadasz,Zbigniew Jaskolski,2002,2
Leung Chim,Paul A. Pearce,2000,2
Leung Chim,Peter Bouwknegt,1999,1
Lev Kofman,Renata Kallosh,1999,4
Lev Kofman,Shinji Mukohyama,2001,1
Lev Kofman,V. Mukhanov,2002,1
Lev Vaidman,Sandu Popescu,1993,1
Lev Vaidman,Yakir Aharonov,1993,4
Levon Pogosian,Mark Wyman,2003,1
Levon Pogosian,S.-H. Henry Tye,2003,1
Levon Pogosian,Tanmay Vachaspati,2001,3
Leznov A. N.,Yuzbashyan E. A,1997,1
Li Jiarong,Zheng Xiaoping,1997,1
Li Xianhui,Yang Ze-Sen,1999,1
Li Xianhui,Zhong Yushu,1999,1
Li Xianhui,Zhou Zhining,1999,1
Li-Bin Fu,Yi-Shi Duan,2001,1
Li-Hui Xue,Ru-Keng Su,2002,1
Li-Hui Xue,W-Y. P. Hwang,2003,1
Li-Hui Xue,Xinmin Zhang,2003,1
Lialia Nikitina,Stanislav Klimenko,2001,1
Lian-You Shan,Ying-Hui Cao,1999,1
Liang-Gang Liu,Wei Chen,1998,1
Liang-Gang Liu,Xiang-Qian Luo,1998,1
Liat Maoz,Marc Henneaux,1999,1
Liat Maoz,Oleg Lunin,2002,1
Libin Fu,Xin Liu,1999,1
Libin Fu,Yishi Duan,1999,5
Lies De Fosse,Paul Koerber,2001,1
Lilia Anguelova,Martin Rocek,2002,1
Lilia Anguelova,Stefan Vandoren,2002,1
Lin He,Wu Ji-Min,1999,1
Lin Zhang,Yi Cheng,1997,1
Lin-Yuan Chen,Nigel Goldenfeld,1995,1
Lin-Yuan Chen,Y. Oono,1995,1
Ling-Lie Chau,Oleg Zaboronsky,1997,1
Lionel Carminati,Thomas Schucker,1996,3
Lisa Dyson,Matthew Kleban,2002,1
Lisa Everett,Mirjam Cvetic,1998,1
Lisa Everett,Paul Langacker,1998,1
Lisa Randall,Massimo Porrati,2000,1
Lisa Randall,Matthew D. Schwartz,2001,3
Lisa Randall,Neal Weiner,2002,1
Lisa Randall,Nima Arkani-Hamed,2000,3
Lisa Randall,Paolo Creminelli,2003,2
Lisa Randall,Raman Sundrum,1998,2
Lisa Randall,Raphael Bousso,2001,1
Lisa Randall,Robert Leigh,1996,1
Lisa Randall,Veronica Sanz,2002,1
Lisa Randall,Witold Skiba,1996,2
Lisa Randall,Yael Shadmi,2002,1
Liu Chao,Wenli Yang,1995,1
Liu Chao,Yanshen Wang,1995,1
Liu Yufen,Ma Zhongqi,1999,1
Liu Zhao,Pei Wang,1997,1
Liu Zhao,Wenli He,2001,2
Liviu Tatar,Radu Tatar,1997,1
Liviu Tataru,Radu Tatar,1998,1
Lochlainn Oraifeartaigh,Michael Thies,2000,1
Lochlainn Oraifeartaigh,Mikhail V. Saveliev,1992,1
Lorenzo Cornalba,Miguel S. Costa,2001,2
Lorenzo Cornalba,Ricardo Schiappa,1999,3
Lorenzo Cornalba,Washington Taylor,1998,1
Lorenzo Fatibene,Marco Cavaglia,1998,1
Lorenzo Fatibene,Marco Ferraris,1998,1
Lorenzo Fatibene,Marco Raiteri,1998,1
Lorenzo Fatibene,Mauro Francaviglia,1998,2
Lorenzo Hernandez,Manuel Donaire,2000,1
Lorenzo Hernandez,Pedro Resco,2001,1
Lorenzo Leal,Pio J. Arias,1996,2
Lorenzo Leal,Rolando Gaitan,1996,1
Lorenzo Leal,Ryan Revoredo,2001,1
Lorenzo Magnea,Paolo Di Vecchia,1996,3
Lorenzo Magnea,Raffaele Marotta,1996,3
Lorenzo Magnea,Rodolfo Russo,1996,4
Lorenzo Sorbo,Marco Peloso,2001,1
Lorenzo Sorbo,Maria Rodriguez-Martinez,2002,1
Lorenzo Sorbo,Roberto Soldati,1998,2
Lori Paniak,Nathan Weiss,1995,1
Louis Crane,Louis H. Kauffman,1993,3
Louis Paulot,Pierre Henry-Labord`Ere,2002,1
Louis Paulot,Pierre Henry-Labordere,2002,2
Louis Witten,Richard Gass,1992,1
Louis Witten,Robert L Karp,2001,1
Louis-Pierre Arguin,Yvan Saint-Aubin,2001,1
Louise C. Martin,Victor M. Villanueva Sandoval,2003,1
Lu,M. Cvetic,1999,1
Lu Yu,P. A. Marchetti,1996,1
Lu Yu,Zhao-Bin Su,1996,1
Lubna Rana,R. Dhanawittayapol,1996,1
Lubna Rana,S. James Gates,1994,8
Lubna Rana,S. James Gates Jr.,1996,1
Lubos Motl,Matthew Headrick,2002,1
Lubos Motl,Michael Dine,2000,1
Lubos Motl,Neil R. Constable,2002,1
Lubos Motl,Nima Arkani-Hamed,2001,1
Lubos Motl,Ori Ganor,1998,1
Lubos Motl,Shiraz Minwalla,2002,1
Lubos Motl,Tom Banks,1997,5
Lubos Motl,Willy Fischler,1998,1
Lubos Motl,Witold Skiba,2002,1
Luca Carlevaro,Maxime Bagnoud,2002,1
Luca Griguolo,Massimo Pietroni,2001,2
Luca Lusanna,Massimo Pauri,2000,1
Luca Lusanna,Paolo Valtancoli,1996,2
Luca Martucci,Pedro J. Silva,2002,3
Luca Mazzucato,Marco Matone,2002,1
Luca Mazzucato,Mario Tonin,2002,1
Luca Mezincescu,M. T. Grisaru,1994,1
Luca Mezincescu,P. K. Townsend,1992,1
Luca Mezincescu,Paul K. Townsend,2003,1
Luca Mezincescu,Rafael I. Nepomechie,1992,14
Luca Mezincescu,Simone Artz,1994,2
Luca Molinari,Sebastiano Stramaglia,1995,1
Luca Vergnano,Paolo Valtancoli,1997,1
Luciano Di Fiore,Luigi Rosa,2003,1
Luciano Girardello,Massimo Porrati,1995,1
Luciano Girardello,Paolo Soriani,1994,1
Luciano Girardello,Pietro Fre,1994,1
Luciano Vanzo,Sergio Zerbini,1993,8
Luciano Vanzo,Valter Moretti,1995,1
Ludde Edgren,Niclas Sandstrom,2002,1
Ludmil Hadjiivanov,Paolo Furlan,2000,1
Ludmil Hadjiivanov,Todor Popov,2001,1
Ludmil K. Hadjiivanov,Paolo Furlan,1996,2
Ludwik Dabrowski,Pasquale Siniscalco,1997,1
Ludwik Dabrowski,Preeti Parashar,1994,1
Ludwik Dabrowski,Thomas Krajewski,2000,1
Luigi Cantini,Pietro Menotti,2000,4
Luigi Del Debbio,Paolo Rossi,2001,2
Luigi Pilo,Mihail Mintchev,1999,2
Luigi Pilo,Stavros Mouslopoulos,2001,1
Luigi Tedesco,Paolo Cea,1996,3
Luis A. Cabral,Victor O. Rivelles,1999,1
Luis Alvarez-Gaume,M. Becker,1992,1
Luis Alvarez-Gaume,Marcos Marino,1996,3
Luis Alvarez-Gaume,R. Emparan,1992,1
Luis Alvarez-Gaume,Spenta R. Wadia,2000,1
Luis Alvarez-Gaume,Yolanda Lozano,1994,1
Luis Anchordoqui,Marta Trobo,2001,1
Luis Anchordoqui,Martin Schvellinger,2001,1
Luis Anchordoqui,Santiago Perez Bergliaffa,2001,1
Luis F. Urrutia,R. Montemayor,2001,3
Luis F. Urrutia,Ricardo Medina,1994,2
Luis F. Urrutia,Roman Linares,2000,2
Luis J. Garay,Marc Henneaux,1995,2
Luis J. Garay,Maximo Banados,1995,2
Luis J. Garay,Pedro F. Gonzalez-Diaz,1996,1
Luis M. Nieto,Oscar Rosas-Ortiz,1995,1
Luisa Doplicher,Michele Arzano,2002,1
Luisa Doplicher,Soonkeon Nam,2001,1
Luisa Doplicher,Yun-Seok Seo,2001,1
Luiz A. Ferreira,Orlando Alvarez,1997,1
Luiz A. Manzoni,Walter F. Wreszinski,2001,1
Luiz C. De Albuquerque,Nelson A. Alves,1999,1
Luiz C. De Albuquerque,R. M. Cavalcanti,2001,2
Luiz C. Q. Vilar,Nicola Maggiore,1998,1
Luiz C. Q. Vilar,Silvio P. Sorella,1998,1
Luiz Claudio M. De Albuquerque,Silvio J. Rabello,1993,1
Luiz Claudio Queiroz Vilar,Marcelo Carvalho,1994,1
Luiz Claudio Queiroz Vilar,S. P. Sorella,1994,1
Luka Sustersic,Marijan Ribaric,1997,7
Lukas Nellen,Michael G. Schmidt,1995,2
Lukas Nellen,Myriam Mondragon,1995,2
Lukas Popp,Manfred Schweda,2001,1
Lukas Popp,Raimar Wulkenhaar,2001,1
Lusheng Chen,Mario Belloni,1995,2
Lusheng Chen,Y. S. Choi,1999,1
Lutz Moller,Peter Schupp,2001,1
Lutz Moller,Stefan Schraml,2001,1
M Govender,N Dadhich,2001,1
M L Roberts,R Delbourgo,2003,1
M Lavelle,R Horan,2002,1
M Lledo,M. Caicedo,2002,1
M T Batchelor,V Fridkin,1996,1
M T Batchelor,Y K Zhou,1996,1
M Tomaselli,S. Fritzsche,2002,1
M Tomaselli,T. Kuehl,2002,1
M Tomaselli,W. Noertershaeuser,2002,1
M. A,R.,1993,1
M. A,Valle Basagoiti,1993,1
M. A. Aguilar,M. Socolovsky,1998,1
M. A. Anacleto,R. F. Ribeiro,2000,2
M. A. C. Kneipp,N. Dorey,1995,2
M. A. C. Kneipp,P. R. Johnson,1994,1
M. A. C. Kneipp,T. J. Hollowood,1995,2
M. A. De Andrade,M. A. Santos,2001,2
M. A. De Andrade,M. Rojas,1999,2
M. A. De Andrade,O. M. Del Cima,1994,6
M. A. De Andrade,O. Piguet,1997,1
M. A. Del Olmo,M. A. Rodriguez,1994,1
M. A. Del Olmo,M. De Montigny,1993,1
M. A. Del Olmo,M. Santander,1993,8
M. A. Del Olmo,N. A. Gromov,1994,1
M. A. Del Olmo,N. Aizawa,2002,1
M. A. Del Olmo,P. Winternitz,1994,1
M. A. Gonzalez Leon,M. De La Torre Mayado,2002,1
M. A. Gonzalez Leon,W. Garcia Fuertes,2002,3
M. A. Grebeniuk,S.-W. Kim,2001,1
M. A. Grebeniuk,V. D. Ivashchuk,1998,3
M. A. Grebeniuk,V. N. Melnikov,2002,1
M. A. Grigoriev,S. L. Lyakhovich,2000,2
M. A. Guest,M. Furuta,1993,1
M. A. Guest,M. Kotani,1993,1
M. A. Guest,Y. Ohnita,1993,2
M. A. Jafarizadeh,S. K. Moayedi,1999,1
M. A. Lledo,R. Dauria,1998,9
M. A. Lledo,S. Ferrara,1998,12
M. A. Lledo,V. S. V. Varadarajan,1998,1
M. A. Lledo,V. S. Varadarajan,2000,2
M. A. M. Gomes,R. R. Landim,2000,1
M. A. Manko,Manko,1994,1
M. A. Manko,N. A. Ansari,1994,1
M. A. Manko,Nadeem A. Ansari,1993,1
M. A. Manko,R. Romano,1994,1
M. A. Manko,S. Solimeno,1993,2
M. A. Manko,V. I. Manko,1993,1
M. A. Mestvirishvili,S. S. Gershtein,1997,1
M. A. Muschietti,R. E. Gamboa Saravi,1996,1
M. A. Olshanetsky,V. A. Dolgushev,2003,1
M. A. Olshanetsky,V.-B. K. Rogov,1993,1
M. A. R. Osorio,M. A. Vazquez-Mozo,1992,6
M. A. R. Osorio,Manuel A. Cobas,2002,1
M. A. R. Osorio,Marco Laucelli Meana,1997,3
M. A. R. Osorio,Maria Suarez,2000,2
M. A. Rego-Monteiro,V. B. Bezerra,2002,1
M. A. Rodr I Guez-Segura,M. Socolovsky,1994,1
M. A. Rodriguez,P. Winternitz,1994,1
M. A. Rodriguez,R. Zhdanov,2001,3
M. A. Shifman,M. B. Voloshin,1997,1
M. A. Singer,N. S. Manton,2002,1
M. A. Soloviev,V. Ya. Fainberg,1992,1
M. A. Vasiliev,O. A. Gelfond,2003,1
M. A. Vasiliev,O. V. Dodlov,1993,1
M. A. Vasiliev,O. V. Shaynkman,2000,2
M. A. Vasiliev,R. R. Metsaev,2000,1
M. A. Vasiliev,S. E. Konstein,1993,3
M. A. Vasiliev,S. F. Prokushkin,1996,1
M. A. Vasiliev,S. Konstein,1993,1
M. A. Vasiliev,T. H. Hansson,1992,2
M. A. Vasiliev,V. E. Didenko,2003,1
M. A. Vasiliev,V. N. Zaikin,2000,1
M. A. Vazquez-Mozo,Ruth Lazkoz,1997,1
M. A. Walton,M. Tahic,2002,1
M. A. Walton,P. Mathieu,1992,6
M. A. Walton,P. Ruelle,1995,1
M. A. Walton,S. E. Irvine,2000,1
M. A. Walton,T. Gannon,1994,3
M. A. Zubkov,M. I. Polikarpov,1995,1
M. A. Zubkov,M. N. Chernodub,1995,1
M. Abolhassani,M. Khorrami,1994,1
M. Ademollo,M. Ciafaloni,1992,1
M. Adler,P. Van Moerbeke,1996,2
M. Adler,T. Shiota,1996,2
M. Aguado,M. Asorey,2000,3
M. Alexandrov,M. Kontsevich,1995,1
M. Alexandrov,O. Zaboronsky,1995,1
M. Alimohammadi,M. Khorrami,1996,8
M. Alves,M. Novello,2002,1
M. Alves,V. B. Bezerra,2000,1
M. Ameduri,R. Konik,1995,1
M. Araki,Y. Tanii,1996,2
M. Arik,R. M. Mir-Kasimov,1995,1
M. Arik,S. Gun,2002,1
M. Arik,T. Rador,1995,1
M. Arik,U. Kayserilioglu,2002,2
M. Arik,V. Gabay,1993,1
M. Asorey,R. Fernandez J. Salas,1992,1
M. Asorey,S. Carlip,1993,1
M. B. Altaie,M. R. Setare,2003,1
M. B. D. Silva Maia Porto,S. P. Sorella,1998,1
M. B. D. Silva Maia Porto,V. E. R. Lemes,1998,1
M. B. Green,M. De Roo,1996,1
M. B. Green,M. Gutperle,1996,3
M. B. Green,N. D. Lambert,1996,1
M. B. Green,P. Bain,1999,1
M. B. Green,P. K. Townsend,1995,3
M. B. Green,P. Vanhove,1997,1
M. B. Halpern,N. A. Obers,1992,8
M. B. Halpern,N. Obers,1995,1
M. B. Halpern,N. Sochen,1994,1
M. B. Halpern,O. Ganor,2002,1
M. B. Halpern,S. Giusto,2001,1
M. B. Hindmarsh,N. Mcnair,2001,2
M. B. Johnson,T. Goldman,1993,3
M. B. Jonnson,T. Goldman,1993,1
M. B. Paranjape,P. K. Panigrahi,1993,1
M. B. Paranjape,P. W. Irwin,1999,2
M. B. Paranjape,R. B. Mackenzie,1993,2
M. B. Paranjape,R. Mackenzie,1994,1
M. B. Paranjape,Robin Ross,1993,1
M. B. Paranjape,T. Gisiger,1993,3
M. B. Sedra,M. Bennai,2000,1
M. B. Sedra,M. Hssaini,2000,1
M. B. Silva Neto,N. D. Vlachos,1999,1
M. B. Silva Neto,N. F. Svaiter,1997,2
M. B. Silva Neto,S. A. Dias,1996,1
M. B. Silva-Neto,N. F. Svaiter,1997,1
M. B. Voloshin,S. V. Troitsky,1998,1
M. Baig,R. Siri,1995,1
M. Baker,R. Steinke,2002,1
M. Banados,M. Ortiz,1998,2
M. Banados,N. Grandi,2001,1
M. Banados,O. Chandia,2001,2
M. Banados,T. Brotz,1998,1
M. Bando,S. Tanimura,1996,1
M. Bando,Y. Taniguchi,1996,1
M. Barrio,R. Helling,1998,1
M. Bauer,N. Sochen,1992,1
M. Bauer,P. E. Haagensen,1994,1
M. Bauer,P. Ruelle,1996,1
M. Becker,R. Emparan,1992,1
M. Becker,Y. Oz,1996,1
M. Becker,Z. Yin,1996,1
M. Bellon,S. Boukraa,1993,1
M. Bennai,M. Hssaini,2000,1
M. Berg,P. Bain,2000,1
M. Berg,P. Cartier,2001,1
M. Berkooz,N. Seiberg,1997,2
M. Berkooz,O. Aharony,1997,2
M. Berkooz,P. J. Steinhardt,1995,2
M. Berkooz,R. G. Leigh,1996,1
M. Berkooz,S. H. Shenker,1995,1
M. Berkooz,S. Kachru,1997,1
M. Berkooz,Soo-Jong Rey,1998,1
